Subject,Subject_Unique,Age,Gender,Method,preterm,Session,Condition,stimulus,trial_num,LT,trial_error,session_error,session_error_type,Language,Lab,days_between_sessions,log_lt,N_below_threshold_lt,N_IDS,N_ADS,total_trial_n
M226,wsi-goettingen:M226,211,M,central fixation,term,1,ADS,ADS7,13,3.45,noerror,noerror,NA,German,wsi-goettingen,19,1.2383742310432684,0,8,8,16
M226,wsi-goettingen:M226,211,M,central fixation,term,1,IDS,IDS7,14,7.05,noerror,noerror,NA,German,wsi-goettingen,19,1.9530276168241774,0,8,8,16
M226,wsi-goettingen:M226,211,M,central fixation,term,1,IDS,IDS8,15,4.81,noerror,noerror,NA,German,wsi-goettingen,19,1.5706970841176697,0,8,8,16
M226,wsi-goettingen:M226,211,M,central fixation,term,1,ADS,ADS8,16,15.78,noerror,noerror,NA,German,wsi-goettingen,19,2.7587433154177283,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,IDS,IDS5,1,17.16,noerror,noerror,NA,German,wsi-goettingen,8,2.8425810940598164,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,ADS,ADS5,2,14.75,noerror,noerror,NA,German,wsi-goettingen,8,2.691243082785829,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,ADS,ADS7,3,8.47,noerror,noerror,NA,German,wsi-goettingen,8,2.136530508663963,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,IDS,IDS7,4,16.9,noerror,noerror,NA,German,wsi-goettingen,8,2.8273136219290276,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,ADS,ADS1,5,16.71,noerror,noerror,NA,German,wsi-goettingen,8,2.8160073426073025,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,IDS,IDS1,6,14.67,noerror,noerror,NA,German,wsi-goettingen,8,2.6858045921548905,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,ADS,ADS3,7,7.58,noerror,noerror,NA,German,wsi-goettingen,8,2.0255131996542803,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,IDS,IDS3,8,8.77,noerror,noerror,NA,German,wsi-goettingen,8,2.1713368063840917,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,ADS,ADS2,9,2.79,noerror,noerror,NA,German,wsi-goettingen,8,1.0260415958332743,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,IDS,IDS2,10,12.48,noerror,noerror,NA,German,wsi-goettingen,8,2.5241273629412815,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,IDS,IDS4,11,8.21,noerror,noerror,NA,German,wsi-goettingen,8,2.105352923464337,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,ADS,ADS4,12,12.9,noerror,noerror,NA,German,wsi-goettingen,8,2.5572273113676265,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,IDS,IDS6,13,2.24,noerror,noerror,NA,German,wsi-goettingen,8,0.8064758658669485,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,ADS,ADS6,14,3.14,noerror,noerror,NA,German,wsi-goettingen,8,1.144222799920162,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,IDS,IDS8,15,2.61,noerror,noerror,NA,German,wsi-goettingen,8,0.959350221334602,0,8,8,16
M227,wsi-goettingen:M227,236,M,central fixation,term,1,ADS,ADS8,16,3.44,noerror,noerror,NA,German,wsi-goettingen,8,1.235471471385307,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,IDS,IDS5,1,16.28,noerror,noerror,NA,German,wsi-goettingen,8,2.7899373605743945,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,ADS,ADS5,2,16.94,noerror,noerror,NA,German,wsi-goettingen,8,2.8296776892239084,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,ADS,ADS7,3,14.7,noerror,noerror,NA,German,wsi-goettingen,8,2.6878474937846906,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,IDS,IDS7,4,5.58,noerror,noerror,NA,German,wsi-goettingen,8,1.7191887763932197,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,ADS,ADS1,5,4.35,noerror,noerror,NA,German,wsi-goettingen,8,1.4701758451005926,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,IDS,IDS1,6,18,noerror,noerror,NA,German,wsi-goettingen,8,2.8903717578961645,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,ADS,ADS3,7,15.84,noerror,noerror,NA,German,wsi-goettingen,8,2.7625383863862796,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,IDS,IDS3,8,8.79,noerror,noerror,NA,German,wsi-goettingen,8,2.1736147116970854,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,ADS,ADS2,9,5.44,noerror,noerror,NA,German,wsi-goettingen,8,1.6937790608678513,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,IDS,IDS2,10,3.31,noerror,noerror,NA,German,wsi-goettingen,8,1.1969481893889715,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,IDS,IDS4,11,8.2,noerror,noerror,NA,German,wsi-goettingen,8,2.1041341542702074,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,ADS,ADS4,12,2.24,noerror,noerror,NA,German,wsi-goettingen,8,0.8064758658669485,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,IDS,IDS6,13,12.95,noerror,noerror,NA,German,wsi-goettingen,8,2.5610957881455465,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,ADS,ADS6,14,12.11,noerror,noerror,NA,German,wsi-goettingen,8,2.494031557565001,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,IDS,IDS8,15,7.28,noerror,noerror,NA,German,wsi-goettingen,8,1.9851308622085946,0,8,8,16
M227,wsi-goettingen:M227,244,M,central fixation,term,2,ADS,ADS8,16,6.11,noerror,noerror,NA,German,wsi-goettingen,8,1.809926773183504,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,IDS,IDS1,1,16.19,noerror,noerror,NA,German,wsi-goettingen,7,2.784393767689544,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,ADS,ADS1,2,11.19,noerror,noerror,NA,German,wsi-goettingen,7,2.4150205223238337,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,IDS,IDS2,3,16.96,noerror,noerror,NA,German,wsi-goettingen,7,2.830857630363757,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,ADS,ADS2,4,17.13,noerror,noerror,NA,German,wsi-goettingen,7,2.8408313123360287,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,ADS,ADS3,5,18,noerror,noerror,NA,German,wsi-goettingen,7,2.8903717578961645,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,IDS,IDS3,6,17.5,noerror,noerror,NA,German,wsi-goettingen,7,2.8622008809294686,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,IDS,IDS4,7,16.45,noerror,noerror,NA,German,wsi-goettingen,7,2.800325477211381,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,ADS,ADS4,8,16.37,noerror,noerror,NA,German,wsi-goettingen,7,2.7954503913830435,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,ADS,ADS5,9,16.31,noerror,noerror,NA,German,wsi-goettingen,7,2.7917784166329223,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,IDS,IDS5,10,18,noerror,noerror,NA,German,wsi-goettingen,7,2.8903717578961645,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,ADS,ADS6,11,18,noerror,noerror,NA,German,wsi-goettingen,7,2.8903717578961645,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,IDS,IDS6,12,15.61,noerror,noerror,NA,German,wsi-goettingen,7,2.7479117345273405,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,IDS,IDS7,13,16.82,noerror,noerror,NA,German,wsi-goettingen,7,2.822568654544802,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,ADS,ADS7,14,13.96,noerror,noerror,NA,German,wsi-goettingen,7,2.6361960973342264,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,ADS,ADS8,15,14.53,noerror,noerror,NA,German,wsi-goettingen,7,2.6762154775821916,0,8,8,16
M229,wsi-goettingen:M229,197,M,central fixation,term,1,IDS,IDS8,16,6.95,noerror,noerror,NA,German,wsi-goettingen,7,1.9387416595767009,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,ADS,ADS1,1,17.59,noerror,noerror,NA,German,wsi-goettingen,7,2.8673305587494666,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,IDS,IDS1,2,7.06,noerror,noerror,NA,German,wsi-goettingen,7,1.9544450515051506,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,ADS,ADS2,3,15.33,noerror,noerror,NA,German,wsi-goettingen,7,2.7298116928837226,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,IDS,IDS2,4,12.63,noerror,noerror,NA,German,wsi-goettingen,7,2.5360749363624,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,IDS,IDS3,5,14.26,noerror,noerror,NA,German,wsi-goettingen,7,2.65745841498615,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,ADS,ADS3,6,13.46,noerror,noerror,NA,German,wsi-goettingen,7,2.599722324216582,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,ADS,ADS4,7,14.32,noerror,noerror,NA,German,wsi-goettingen,7,2.6616571615324998,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,IDS,IDS4,8,14.14,noerror,noerror,NA,German,wsi-goettingen,7,2.6490076604684267,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,IDS,IDS5,9,13.74,noerror,noerror,NA,German,wsi-goettingen,7,2.620311286794203,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,ADS,ADS5,10,14.71,noerror,noerror,NA,German,wsi-goettingen,7,2.688527534613346,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,IDS,IDS6,11,4.89,noerror,noerror,NA,German,wsi-goettingen,7,1.5871923034867805,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,ADS,ADS6,12,11.11,noerror,noerror,NA,German,wsi-goettingen,7,2.4078456036515385,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,ADS,ADS7,13,12.41,noerror,noerror,NA,German,wsi-goettingen,7,2.5185025992165158,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,IDS,IDS7,14,10.73,noerror,noerror,NA,German,wsi-goettingen,7,2.373043556642607,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,IDS,IDS8,15,2.6,noerror,noerror,NA,German,wsi-goettingen,7,0.9555114450274363,0,8,8,16
M230,wsi-goettingen:M230,200,M,central fixation,term,1,ADS,ADS8,16,9.9,noerror,noerror,NA,German,wsi-goettingen,7,2.2925347571405443,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,ADS,ADS1,1,14.62,noerror,noerror,NA,German,wsi-goettingen,7,2.6823904543216326,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,IDS,IDS1,2,9.06,noerror,noerror,NA,German,wsi-goettingen,7,2.203869120054888,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,ADS,ADS2,3,12.19,noerror,noerror,NA,German,wsi-goettingen,7,2.5006159434931803,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,IDS,IDS2,4,10.72,noerror,noerror,NA,German,wsi-goettingen,7,2.372111155642656,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,IDS,IDS3,5,11.69,noerror,noerror,NA,German,wsi-goettingen,7,2.458733775483977,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,ADS,ADS3,6,8.63,noerror,noerror,NA,German,wsi-goettingen,7,2.155244505095337,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,ADS,ADS4,7,5.46,noerror,noerror,NA,German,wsi-goettingen,7,1.6974487897568136,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,IDS,IDS4,8,15.31,noerror,noerror,NA,German,wsi-goettingen,7,2.7285062096695922,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,IDS,IDS5,9,16.34,noerror,noerror,NA,German,wsi-goettingen,7,2.7936160894318567,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,ADS,ADS5,10,12.68,noerror,noerror,NA,German,wsi-goettingen,7,2.5400259490090797,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,IDS,IDS6,11,2.19,noerror,noerror,NA,German,wsi-goettingen,7,0.7839015438284094,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,ADS,ADS6,12,7.52,noerror,noerror,NA,German,wsi-goettingen,7,2.017566137961748,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,ADS,ADS7,13,5.17,noerror,noerror,NA,German,wsi-goettingen,7,1.6428726885203377,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,IDS,IDS7,14,6.91,noerror,noerror,NA,German,wsi-goettingen,7,1.9329696377795786,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,IDS,IDS8,15,10.8,noerror,noerror,NA,German,wsi-goettingen,7,2.379546134130174,0,8,8,16
M230,wsi-goettingen:M230,207,M,central fixation,term,2,ADS,ADS8,16,11.14,noerror,noerror,NA,German,wsi-goettingen,7,2.410542234499138,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,ADS,ADS1,1,14.12,noerror,noerror,NA,German,wsi-goettingen,5,2.647592232065096,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,IDS,IDS1,2,16.2,noerror,noerror,NA,German,wsi-goettingen,5,2.785011242238338,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,ADS,ADS2,3,16.13,noerror,noerror,NA,German,wsi-goettingen,5,2.7806808921371173,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,IDS,IDS2,4,16.39,noerror,noerror,NA,German,wsi-goettingen,5,2.7966713927557385,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,IDS,IDS3,5,12.02,noerror,noerror,NA,German,wsi-goettingen,5,2.4865719291070616,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,ADS,ADS3,6,15.97,noerror,noerror,NA,German,wsi-goettingen,5,2.770711962226921,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,ADS,ADS4,7,11.35,noerror,noerror,NA,German,wsi-goettingen,5,2.4292177439274116,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,IDS,IDS4,8,14.14,noerror,noerror,NA,German,wsi-goettingen,5,2.6490076604684267,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,IDS,IDS5,9,10.14,noerror,noerror,NA,German,wsi-goettingen,5,2.316487998163037,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,ADS,ADS5,10,10.34,noerror,noerror,NA,German,wsi-goettingen,5,2.336019869080283,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,IDS,IDS6,11,5.57,noerror,noerror,NA,German,wsi-goettingen,5,1.7173950539391927,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,ADS,ADS6,12,12.3,noerror,noerror,NA,German,wsi-goettingen,5,2.509599262378372,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,ADS,ADS7,13,6.44,noerror,noerror,NA,German,wsi-goettingen,5,1.8625285401162623,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,IDS,IDS7,14,2.87,noerror,noerror,NA,German,wsi-goettingen,5,1.0543120297715298,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,IDS,IDS8,15,3.74,noerror,noerror,NA,German,wsi-goettingen,5,1.3190856114264407,0,8,8,16
M231,wsi-goettingen:M231,235,M,central fixation,term,1,ADS,ADS8,16,3.59,noerror,noerror,NA,German,wsi-goettingen,5,1.2781522025001875,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,ADS,ADS5,1,15.14,noerror,noerror,NA,German,wsi-goettingen,8,2.717340248009303,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,IDS,IDS5,2,14.76,noerror,noerror,NA,German,wsi-goettingen,8,2.6919208191723265,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,IDS,IDS7,3,6.7,noerror,noerror,NA,German,wsi-goettingen,8,1.9021075263969205,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,ADS,ADS7,4,5.61,noerror,noerror,NA,German,wsi-goettingen,8,1.724550719534605,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,IDS,IDS1,5,4.23,noerror,noerror,NA,German,wsi-goettingen,8,1.4422019930581866,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,ADS,ADS1,6,4.14,noerror,noerror,NA,German,wsi-goettingen,8,1.4206957878372228,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,IDS,IDS3,7,3.35,noerror,noerror,NA,German,wsi-goettingen,8,1.208960345836975,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,ADS,ADS3,8,15.48,noerror,noerror,NA,German,wsi-goettingen,8,2.739548868161581,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,IDS,IDS2,9,6.6,noerror,noerror,NA,German,wsi-goettingen,8,1.8870696490323797,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,ADS,ADS2,10,5.47,noerror,noerror,NA,German,wsi-goettingen,8,1.6992786164338898,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,ADS,ADS4,11,17.11,noerror,noerror,NA,German,wsi-goettingen,8,2.839663087904102,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,IDS,IDS4,12,13.36,noerror,noerror,NA,German,wsi-goettingen,8,2.5922651681085,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,ADS,ADS6,13,8.15,noerror,noerror,NA,German,wsi-goettingen,8,2.0980179272527715,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,IDS,IDS6,14,10.9,noerror,noerror,NA,German,wsi-goettingen,8,2.388762789235098,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,ADS,ADS8,15,4.26,noerror,noerror,NA,German,wsi-goettingen,8,1.449269160281279,0,8,8,16
M312,wsi-goettingen:M312,303,M,central fixation,term,1,IDS,IDS8,16,6.61,noerror,noerror,NA,German,wsi-goettingen,8,1.888583653863595,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,ADS,ADS5,1,13.02,noerror,noerror,NA,German,wsi-goettingen,7,2.5664866367804233,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,IDS,IDS5,2,15.55,noerror,noerror,NA,German,wsi-goettingen,7,2.744060638625243,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,IDS,IDS7,3,15.13,noerror,noerror,NA,German,wsi-goettingen,7,2.7166795278002644,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,ADS,ADS7,4,17.29,noerror,noerror,NA,German,wsi-goettingen,7,2.850128299695199,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,IDS,IDS1,5,14.5,noerror,noerror,NA,German,wsi-goettingen,7,2.6741486494265287,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,ADS,ADS1,6,12.61,noerror,noerror,NA,German,wsi-goettingen,7,2.534490149976828,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,IDS,IDS3,7,13.29,noerror,noerror,NA,German,wsi-goettingen,7,2.587011872725154,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,ADS,ADS3,8,10.04,noerror,noerror,NA,German,wsi-goettingen,7,2.306577114263583,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,IDS,IDS2,9,3.63,noerror,noerror,NA,German,wsi-goettingen,7,1.2892326482767593,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,ADS,ADS2,10,7.4,noerror,noerror,NA,German,wsi-goettingen,7,2.0014800002101243,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,ADS,ADS4,11,6.14,noerror,noerror,NA,German,wsi-goettingen,7,1.814824742159051,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,IDS,IDS4,12,5.36,noerror,noerror,NA,German,wsi-goettingen,7,1.6789639750827108,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,ADS,ADS6,13,8.12,noerror,noerror,NA,German,wsi-goettingen,7,2.0943301541735866,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,IDS,IDS6,14,2.24,noerror,noerror,NA,German,wsi-goettingen,7,0.8064758658669485,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,ADS,ADS8,15,2.74,noerror,noerror,NA,German,wsi-goettingen,7,1.007957920399979,0,8,8,16
M316,wsi-goettingen:M316,289,M,central fixation,term,2,IDS,IDS8,16,2.33,noerror,noerror,NA,German,wsi-goettingen,7,0.8458682675776092,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,IDS,IDS1,1,16.29,noerror,noerror,NA,German,wsi-goettingen,7,2.790551422613954,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,ADS,ADS1,2,14.75,noerror,noerror,NA,German,wsi-goettingen,7,2.691243082785829,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,IDS,IDS2,3,14.39,noerror,noerror,NA,German,wsi-goettingen,7,2.6665335208992764,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,ADS,ADS2,4,11.66,noerror,noerror,NA,German,wsi-goettingen,7,2.4561641809223462,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,ADS,ADS3,5,5.16,noerror,noerror,NA,German,wsi-goettingen,7,1.6409365794934714,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,IDS,IDS3,6,9.88,noerror,noerror,NA,German,wsi-goettingen,7,2.2905125117597764,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,IDS,IDS4,7,5.03,noerror,noerror,NA,German,wsi-goettingen,7,1.6154199841116479,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,ADS,ADS4,8,13.65,noerror,noerror,NA,German,wsi-goettingen,7,2.613739521630969,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,ADS,ADS5,9,6.58,noerror,noerror,NA,German,wsi-goettingen,7,1.884034745337226,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,IDS,IDS5,10,15.41,noerror,noerror,NA,German,wsi-goettingen,7,2.7350166493320245,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,ADS,ADS6,11,6.25,noerror,noerror,NA,German,wsi-goettingen,7,1.8325814637483102,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,IDS,IDS6,12,10.07,noerror,noerror,NA,German,wsi-goettingen,7,2.309560706730471,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,IDS,IDS7,13,3.13,noerror,noerror,NA,German,wsi-goettingen,7,1.1410330045520618,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,ADS,ADS7,14,8.13,noerror,noerror,NA,German,wsi-goettingen,7,2.0955609235597192,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,ADS,ADS8,15,2.64,noerror,noerror,NA,German,wsi-goettingen,7,0.9707789171582248,0,8,8,16
M317,wsi-goettingen:M317,360,M,central fixation,term,2,IDS,IDS8,16,6.84,noerror,noerror,NA,German,wsi-goettingen,7,1.922787731634459,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,IDS,IDS1,1,17.24,noerror,noerror,NA,German,wsi-goettingen,8,2.847232265235547,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,ADS,ADS1,2,8.6,noerror,noerror,NA,German,wsi-goettingen,8,2.151762203259462,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,IDS,IDS2,3,16.83,noerror,noerror,NA,German,wsi-goettingen,8,2.8231630082027146,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,ADS,ADS2,4,9.09,noerror,noerror,NA,German,wsi-goettingen,8,2.2071749081893874,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,ADS,ADS3,5,6.81,noerror,noerror,NA,German,wsi-goettingen,8,1.918392120161421,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,IDS,IDS3,6,7.04,noerror,noerror,NA,German,wsi-goettingen,8,1.951608170169951,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,IDS,IDS4,7,3.71,noerror,noerror,NA,German,wsi-goettingen,8,1.3110318766193438,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,ADS,ADS4,8,3.24,noerror,noerror,NA,German,wsi-goettingen,8,1.1755733298042381,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,ADS,ADS5,9,8.54,noerror,noerror,NA,German,wsi-goettingen,8,2.1447610078004784,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,IDS,IDS5,10,13.8,noerror,noerror,NA,German,wsi-goettingen,8,2.624668592163159,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,ADS,ADS6,11,11.98,noerror,noerror,NA,German,wsi-goettingen,8,2.4832385926873033,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,IDS,IDS6,12,10.71,noerror,noerror,NA,German,wsi-goettingen,8,2.3711778844596574,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,IDS,IDS7,13,8.34,noerror,noerror,NA,German,wsi-goettingen,8,2.1210632163706555,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,ADS,ADS7,14,2.21,noerror,noerror,NA,German,wsi-goettingen,8,0.7929925155296614,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,ADS,ADS8,15,2.56,noerror,noerror,NA,German,wsi-goettingen,8,0.9400072584914712,0,8,8,16
M321,wsi-goettingen:M321,333,F,central fixation,term,1,IDS,IDS8,16,3.35,noerror,noerror,NA,German,wsi-goettingen,8,1.208960345836975,0,8,8,16
M322,wsi-goettingen:M322,305,F,central fixation,term,1,ADS,ADS1,1,18,noerror,noerror,NA,German,wsi-goettingen,20,2.8903717578961645,0,8,8,16
M322,wsi-goettingen:M322,305,F,central fixation,term,1,IDS,IDS1,2,17.12,noerror,noerror,NA,German,wsi-goettingen,20,2.840247370713596,0,8,8,16
