"";"Subject";"Age";"Gender";"Method";"preterm";"Session";"Condition";"trial_num";"LT";"trial_error";"session_error";"Language";"Lab"
"4894";"b7096";"216";"F";"HPP";"term";"1";"ADS";14;7,468;"noerror";"noerror";"German";"babylab-potsdam"
"4895";"b7096";"216";"F";"HPP";"term";"1";"ADS";15;5,015;"noerror";"noerror";"German";"babylab-potsdam"
"4896";"b7096";"216";"F";"HPP";"term";"1";"IDS";16;14,681;"noerror";"noerror";"German";"babylab-potsdam"
"4897";"b7096";"223";"F";"HPP";"term";"2";"training";-2;6,131;"noerror";"noerror";"German";"babylab-potsdam"
"4898";"b7096";"223";"F";"HPP";"term";"2";"training";-1;3,149;"noerror";"noerror";"German";"babylab-potsdam"
"4899";"b7096";"223";"F";"HPP";"term";"2";"IDS";1;13,782;"noerror";"noerror";"German";"babylab-potsdam"
"4900";"b7096";"223";"F";"HPP";"term";"2";"ADS";2;3,232;"noerror";"noerror";"German";"babylab-potsdam"
"4901";"b7096";"223";"F";"HPP";"term";"2";"IDS";3;2,975;"noerror";"noerror";"German";"babylab-potsdam"
"4902";"b7096";"223";"F";"HPP";"term";"2";"ADS";4;10,584;"noerror";"noerror";"German";"babylab-potsdam"
"4903";"b7096";"223";"F";"HPP";"term";"2";"ADS";5;2,641;"noerror";"noerror";"German";"babylab-potsdam"
"4904";"b7096";"223";"F";"HPP";"term";"2";"IDS";6;6,437;"noerror";"noerror";"German";"babylab-potsdam"
"4905";"b7096";"223";"F";"HPP";"term";"2";"IDS";7;2,304;"noerror";"noerror";"German";"babylab-potsdam"
"4906";"b7096";"223";"F";"HPP";"term";"2";"ADS";8;12,327;"noerror";"noerror";"German";"babylab-potsdam"
"4907";"b7096";"223";"F";"HPP";"term";"2";"ADS";9;10,076;"noerror";"noerror";"German";"babylab-potsdam"
"4908";"b7096";"223";"F";"HPP";"term";"2";"IDS";10;2,523;"noerror";"noerror";"German";"babylab-potsdam"
"4909";"b7096";"223";"F";"HPP";"term";"2";"ADS";11;2,161;"noerror";"noerror";"German";"babylab-potsdam"
"4910";"b7096";"223";"F";"HPP";"term";"2";"IDS";12;1,934;"noerror";"noerror";"German";"babylab-potsdam"
"4911";"b7096";"223";"F";"HPP";"term";"2";"IDS";13;2,873;"noerror";"noerror";"German";"babylab-potsdam"
"4912";"b7096";"223";"F";"HPP";"term";"2";"ADS";14;0,873;"noerror";"noerror";"German";"babylab-potsdam"
"4913";"b7096";"223";"F";"HPP";"term";"2";"ADS";15;5,512;"noerror";"noerror";"German";"babylab-potsdam"
"4914";"b7096";"223";"F";"HPP";"term";"2";"IDS";16;7,201;"noerror";"noerror";"German";"babylab-potsdam"
"4915";"b7105";"197";"M";"HPP";"term";"1";"training";-2;18;"noerror";"noerror";"German";"babylab-potsdam"
"4916";"b7105";"197";"M";"HPP";"term";"1";"training";-1;17,548;"noerror";"noerror";"German";"babylab-potsdam"
"4917";"b7105";"197";"M";"HPP";"term";"1";"ADS";1;16,851;"noerror";"noerror";"German";"babylab-potsdam"
"4918";"b7105";"197";"M";"HPP";"term";"1";"IDS";2;17,678;"noerror";"noerror";"German";"babylab-potsdam"
"4919";"b7105";"197";"M";"HPP";"term";"1";"ADS";3;18;"noerror";"noerror";"German";"babylab-potsdam"
"4920";"b7105";"197";"M";"HPP";"term";"1";"IDS";4;15,279;"noerror";"noerror";"German";"babylab-potsdam"
"4921";"b7105";"197";"M";"HPP";"term";"1";"IDS";5;14,227;"noerror";"noerror";"German";"babylab-potsdam"
"4922";"b7105";"197";"M";"HPP";"term";"1";"ADS";6;8,798;"noerror";"noerror";"German";"babylab-potsdam"
"4923";"b7105";"197";"M";"HPP";"term";"1";"ADS";7;6,306;"noerror";"noerror";"German";"babylab-potsdam"
"4924";"b7105";"197";"M";"HPP";"term";"1";"IDS";8;3,726;"noerror";"noerror";"German";"babylab-potsdam"
"4925";"b7105";"197";"M";"HPP";"term";"1";"IDS";9;10,107;"noerror";"noerror";"German";"babylab-potsdam"
"4926";"b7105";"197";"M";"HPP";"term";"1";"ADS";10;5,519;"noerror";"noerror";"German";"babylab-potsdam"
"4927";"b7105";"197";"M";"HPP";"term";"1";"IDS";11;3,656;"noerror";"noerror";"German";"babylab-potsdam"
"4928";"b7105";"197";"M";"HPP";"term";"1";"ADS";12;16,577;"noerror";"noerror";"German";"babylab-potsdam"
"4929";"b7105";"197";"M";"HPP";"term";"1";"ADS";13;10,531;"noerror";"noerror";"German";"babylab-potsdam"
"4930";"b7105";"197";"M";"HPP";"term";"1";"IDS";14;14,198;"noerror";"noerror";"German";"babylab-potsdam"
"4931";"b7105";"197";"M";"HPP";"term";"1";"IDS";15;7,828;"noerror";"noerror";"German";"babylab-potsdam"
"4932";"b7105";"197";"M";"HPP";"term";"1";"ADS";16;5,961;"noerror";"noerror";"German";"babylab-potsdam"
"4933";"b7105";"204";"M";"HPP";"term";"2";"training";-2;14,838;"noerror";"noerror";"German";"babylab-potsdam"
"4934";"b7105";"204";"M";"HPP";"term";"2";"training";-1;6,105;"noerror";"noerror";"German";"babylab-potsdam"
"4935";"b7105";"204";"M";"HPP";"term";"2";"ADS";1;14,737;"noerror";"noerror";"German";"babylab-potsdam"
"4936";"b7105";"204";"M";"HPP";"term";"2";"IDS";2;4,688;"noerror";"noerror";"German";"babylab-potsdam"
"4937";"b7105";"204";"M";"HPP";"term";"2";"ADS";3;7,584;"noerror";"noerror";"German";"babylab-potsdam"
"4938";"b7105";"204";"M";"HPP";"term";"2";"IDS";4;9,594;"noerror";"noerror";"German";"babylab-potsdam"
"4939";"b7105";"204";"M";"HPP";"term";"2";"IDS";5;10,587;"noerror";"noerror";"German";"babylab-potsdam"
"4940";"b7105";"204";"M";"HPP";"term";"2";"ADS";6;3,932;"noerror";"noerror";"German";"babylab-potsdam"
"4941";"b7105";"204";"M";"HPP";"term";"2";"ADS";7;4,98;"noerror";"noerror";"German";"babylab-potsdam"
"4942";"b7105";"204";"M";"HPP";"term";"2";"IDS";8;3,952;"noerror";"noerror";"German";"babylab-potsdam"
"4943";"b7105";"204";"M";"HPP";"term";"2";"IDS";9;4,601;"noerror";"noerror";"German";"babylab-potsdam"
"4944";"b7105";"204";"M";"HPP";"term";"2";"ADS";10;16,774;"noerror";"noerror";"German";"babylab-potsdam"
"4945";"b7105";"204";"M";"HPP";"term";"2";"IDS";11;2,663;"noerror";"noerror";"German";"babylab-potsdam"
"4946";"b7105";"204";"M";"HPP";"term";"2";"ADS";12;3,322;"noerror";"noerror";"German";"babylab-potsdam"
"4947";"b7105";"204";"M";"HPP";"term";"2";"ADS";13;1,372;"noerror";"noerror";"German";"babylab-potsdam"
"4948";"b7105";"204";"M";"HPP";"term";"2";"IDS";14;1,209;"noerror";"noerror";"German";"babylab-potsdam"
"4949";"b7105";"204";"M";"HPP";"term";"2";"IDS";15;3,528;"noerror";"noerror";"German";"babylab-potsdam"
"4950";"b7105";"204";"M";"HPP";"term";"2";"ADS";16;2,468;"noerror";"noerror";"German";"babylab-potsdam"
"4951";"b7135";"257";"F";"HPP";"term";"1";"training";-2;17,077;"noerror";"noerror";"German";"babylab-potsdam"
"4952";"b7135";"257";"F";"HPP";"term";"1";"training";-1;14,092;"noerror";"noerror";"German";"babylab-potsdam"
"4953";"b7135";"257";"F";"HPP";"term";"1";"ADS";1;15,826;"noerror";"noerror";"German";"babylab-potsdam"
"4954";"b7135";"257";"F";"HPP";"term";"1";"IDS";2;8,271;"noerror";"noerror";"German";"babylab-potsdam"
"4955";"b7135";"257";"F";"HPP";"term";"1";"IDS";3;16,981;"noerror";"noerror";"German";"babylab-potsdam"
"4956";"b7135";"257";"F";"HPP";"term";"1";"ADS";4;10,872;"noerror";"noerror";"German";"babylab-potsdam"
"4957";"b7135";"257";"F";"HPP";"term";"1";"IDS";5;13,772;"noerror";"noerror";"German";"babylab-potsdam"
"4958";"b7135";"257";"F";"HPP";"term";"1";"ADS";6;9,999;"noerror";"noerror";"German";"babylab-potsdam"
"4959";"b7135";"257";"F";"HPP";"term";"1";"IDS";7;13,356;"noerror";"noerror";"German";"babylab-potsdam"
"4960";"b7135";"257";"F";"HPP";"term";"1";"ADS";8;3,635;"noerror";"noerror";"German";"babylab-potsdam"
"4961";"b7135";"257";"F";"HPP";"term";"1";"IDS";9;13,071;"noerror";"noerror";"German";"babylab-potsdam"
"4962";"b7135";"257";"F";"HPP";"term";"1";"ADS";10;5,929;"noerror";"noerror";"German";"babylab-potsdam"
"4963";"b7135";"257";"F";"HPP";"term";"1";"ADS";11;12,629;"noerror";"noerror";"German";"babylab-potsdam"
"4964";"b7135";"257";"F";"HPP";"term";"1";"IDS";12;5,657;"noerror";"noerror";"German";"babylab-potsdam"
"4965";"b7135";"257";"F";"HPP";"term";"1";"ADS";13;13,001;"noerror";"noerror";"German";"babylab-potsdam"
"4966";"b7135";"257";"F";"HPP";"term";"1";"IDS";14;3,492;"noerror";"noerror";"German";"babylab-potsdam"
"4967";"b7135";"257";"F";"HPP";"term";"1";"ADS";15;5,038;"noerror";"noerror";"German";"babylab-potsdam"
"4968";"b7135";"257";"F";"HPP";"term";"1";"IDS";16;18;"noerror";"noerror";"German";"babylab-potsdam"
"4969";"b7135";"266";"F";"HPP";"term";"2";"training";-2;17,456;"noerror";"noerror";"German";"babylab-potsdam"
"4970";"b7135";"266";"F";"HPP";"term";"2";"training";-1;2,984;"noerror";"noerror";"German";"babylab-potsdam"
"4971";"b7135";"266";"F";"HPP";"term";"2";"ADS";1;11,633;"noerror";"noerror";"German";"babylab-potsdam"
"4972";"b7135";"266";"F";"HPP";"term";"2";"IDS";2;7,214;"noerror";"noerror";"German";"babylab-potsdam"
"4973";"b7135";"266";"F";"HPP";"term";"2";"IDS";3;8,688;"noerror";"noerror";"German";"babylab-potsdam"
"4974";"b7135";"266";"F";"HPP";"term";"2";"ADS";4;10,152;"noerror";"noerror";"German";"babylab-potsdam"
"4975";"b7135";"266";"F";"HPP";"term";"2";"IDS";5;2,603;"noerror";"noerror";"German";"babylab-potsdam"
"4976";"b7135";"266";"F";"HPP";"term";"2";"ADS";6;3,357;"noerror";"noerror";"German";"babylab-potsdam"
"4977";"b7135";"266";"F";"HPP";"term";"2";"IDS";7;2,396;"noerror";"noerror";"German";"babylab-potsdam"
"4978";"b7135";"266";"F";"HPP";"term";"2";"ADS";8;3,32;"noerror";"noerror";"German";"babylab-potsdam"
"4979";"b7135";"266";"F";"HPP";"term";"2";"IDS";9;4,399;"noerror";"noerror";"German";"babylab-potsdam"
"4980";"b7135";"266";"F";"HPP";"term";"2";"ADS";10;3,854;"noerror";"noerror";"German";"babylab-potsdam"
"4981";"b7135";"266";"F";"HPP";"term";"2";"ADS";11;2,166;"noerror";"noerror";"German";"babylab-potsdam"
"4982";"b7135";"266";"F";"HPP";"term";"2";"IDS";12;2,42;"noerror";"noerror";"German";"babylab-potsdam"
"4983";"b7135";"266";"F";"HPP";"term";"2";"ADS";13;6,131;"noerror";"noerror";"German";"babylab-potsdam"
"4984";"b7135";"266";"F";"HPP";"term";"2";"IDS";14;2,86;"noerror";"noerror";"German";"babylab-potsdam"
"4985";"b7135";"266";"F";"HPP";"term";"2";"ADS";15;1,693;"noerror";"noerror";"German";"babylab-potsdam"
"4986";"b7135";"266";"F";"HPP";"term";"2";"IDS";16;5,674;"noerror";"noerror";"German";"babylab-potsdam"
"4987";"b7139";"206";"F";"HPP";"term";"1";"training";-2;17,102;"noerror";"noerror";"German";"babylab-potsdam"
"4988";"b7139";"206";"F";"HPP";"term";"1";"training";-1;16,925;"noerror";"noerror";"German";"babylab-potsdam"
"4989";"b7139";"206";"F";"HPP";"term";"1";"ADS";1;17,09;"noerror";"noerror";"German";"babylab-potsdam"
"4990";"b7139";"206";"F";"HPP";"term";"1";"IDS";2;16,093;"noerror";"noerror";"German";"babylab-potsdam"
"4991";"b7139";"206";"F";"HPP";"term";"1";"ADS";3;15,219;"noerror";"noerror";"German";"babylab-potsdam"
"4992";"b7139";"206";"F";"HPP";"term";"1";"IDS";4;9,904;"noerror";"noerror";"German";"babylab-potsdam"
"4993";"b7139";"206";"F";"HPP";"term";"1";"IDS";5;16,851;"noerror";"noerror";"German";"babylab-potsdam"
"4994";"b7139";"206";"F";"HPP";"term";"1";"ADS";6;6,659;"noerror";"noerror";"German";"babylab-potsdam"
"4995";"b7139";"206";"F";"HPP";"term";"1";"ADS";7;13,285;"noerror";"noerror";"German";"babylab-potsdam"
"4996";"b7139";"206";"F";"HPP";"term";"1";"IDS";8;6,405;"noerror";"noerror";"German";"babylab-potsdam"
"4997";"b7139";"206";"F";"HPP";"term";"1";"IDS";9;13,075;"noerror";"noerror";"German";"babylab-potsdam"
"4998";"b7139";"206";"F";"HPP";"term";"1";"ADS";10;7,281;"noerror";"noerror";"German";"babylab-potsdam"
"4999";"b7139";"206";"F";"HPP";"term";"1";"IDS";11;4,047;"noerror";"noerror";"German";"babylab-potsdam"
"5000";"b7139";"206";"F";"HPP";"term";"1";"ADS";12;11,434;"noerror";"noerror";"German";"babylab-potsdam"
"5001";"b7139";"206";"F";"HPP";"term";"1";"ADS";13;16,386;"noerror";"noerror";"German";"babylab-potsdam"
"5002";"b7139";"206";"F";"HPP";"term";"1";"IDS";14;7,577;"noerror";"noerror";"German";"babylab-potsdam"
"5003";"b7139";"206";"F";"HPP";"term";"1";"IDS";15;5,968;"noerror";"noerror";"German";"babylab-potsdam"
"5004";"b7139";"206";"F";"HPP";"term";"1";"ADS";16;8,843;"noerror";"noerror";"German";"babylab-potsdam"
"5005";"b7139";"213";"F";"HPP";"term";"2";"training";-2;14,033;"noerror";"noerror";"German";"babylab-potsdam"
"5006";"b7139";"213";"F";"HPP";"term";"2";"training";-1;9,771;"noerror";"noerror";"German";"babylab-potsdam"
"5007";"b7139";"213";"F";"HPP";"term";"2";"ADS";1;10,978;"noerror";"noerror";"German";"babylab-potsdam"
"5008";"b7139";"213";"F";"HPP";"term";"2";"IDS";2;16,292;"noerror";"noerror";"German";"babylab-potsdam"
"5009";"b7139";"213";"F";"HPP";"term";"2";"ADS";3;4,435;"noerror";"noerror";"German";"babylab-potsdam"
"5010";"b7139";"213";"F";"HPP";"term";"2";"IDS";4;12,789;"noerror";"noerror";"German";"babylab-potsdam"
"5011";"b7139";"213";"F";"HPP";"term";"2";"IDS";5;8,814;"noerror";"noerror";"German";"babylab-potsdam"
"5012";"b7139";"213";"F";"HPP";"term";"2";"ADS";6;5,993;"noerror";"noerror";"German";"babylab-potsdam"
"5013";"b7139";"213";"F";"HPP";"term";"2";"ADS";7;1,766;"noerror";"noerror";"German";"babylab-potsdam"
"5014";"b7139";"213";"F";"HPP";"term";"2";"IDS";8;5,556;"noerror";"noerror";"German";"babylab-potsdam"
"5015";"b7139";"213";"F";"HPP";"term";"2";"IDS";9;11,752;"noerror";"noerror";"German";"babylab-potsdam"
"5016";"b7139";"213";"F";"HPP";"term";"2";"ADS";10;3,46;"noerror";"noerror";"German";"babylab-potsdam"
"5017";"b7139";"213";"F";"HPP";"term";"2";"IDS";11;3,476;"noerror";"noerror";"German";"babylab-potsdam"
"5018";"b7139";"213";"F";"HPP";"term";"2";"ADS";12;2,263;"noerror";"noerror";"German";"babylab-potsdam"
"5019";"b7139";"213";"F";"HPP";"term";"2";"ADS";13;1,985;"noerror";"noerror";"German";"babylab-potsdam"
"5020";"b7139";"213";"F";"HPP";"term";"2";"IDS";14;8,669;"noerror";"noerror";"German";"babylab-potsdam"
"5021";"b7139";"213";"F";"HPP";"term";"2";"IDS";15;1,371;"noerror";"noerror";"German";"babylab-potsdam"
"5022";"b7139";"213";"F";"HPP";"term";"2";"ADS";16;3,441;"noerror";"noerror";"German";"babylab-potsdam"
"5023";"b7140";"191";"M";"HPP";"term";"1";"training";-2;17,192;"noerror";"noerror";"German";"babylab-potsdam"
"5024";"b7140";"191";"M";"HPP";"term";"1";"training";-1;15,427;"noerror";"noerror";"German";"babylab-potsdam"
"5025";"b7140";"191";"M";"HPP";"term";"1";"IDS";1;17,032;"noerror";"noerror";"German";"babylab-potsdam"
"5026";"b7140";"191";"M";"HPP";"term";"1";"ADS";2;4,061;"noerror";"noerror";"German";"babylab-potsdam"
"5027";"b7140";"191";"M";"HPP";"term";"1";"IDS";3;5,273;"noerror";"noerror";"German";"babylab-potsdam"
"5028";"b7140";"191";"M";"HPP";"term";"1";"ADS";4;8,093;"noerror";"noerror";"German";"babylab-potsdam"
"5029";"b7140";"191";"M";"HPP";"term";"1";"ADS";5;4,662;"noerror";"noerror";"German";"babylab-potsdam"
"5030";"b7140";"191";"M";"HPP";"term";"1";"IDS";6;17,088;"noerror";"noerror";"German";"babylab-potsdam"
"5031";"b7140";"191";"M";"HPP";"term";"1";"IDS";7;3,209;"noerror";"noerror";"German";"babylab-potsdam"
"5032";"b7140";"191";"M";"HPP";"term";"1";"ADS";8;14,805;"noerror";"noerror";"German";"babylab-potsdam"
"5033";"b7140";"191";"M";"HPP";"term";"1";"ADS";9;14,745;"noerror";"noerror";"German";"babylab-potsdam"
"5034";"b7140";"191";"M";"HPP";"term";"1";"IDS";10;9,429;"noerror";"noerror";"German";"babylab-potsdam"
"5035";"b7140";"191";"M";"HPP";"term";"1";"ADS";11;14,465;"noerror";"noerror";"German";"babylab-potsdam"
"5036";"b7140";"191";"M";"HPP";"term";"1";"IDS";12;5,319;"noerror";"noerror";"German";"babylab-potsdam"
"5037";"b7140";"191";"M";"HPP";"term";"1";"IDS";13;14,827;"noerror";"noerror";"German";"babylab-potsdam"
"5038";"b7140";"191";"M";"HPP";"term";"1";"ADS";14;0,78;"noerror";"noerror";"German";"babylab-potsdam"
"5039";"b7140";"191";"M";"HPP";"term";"1";"ADS";15;6,44;"noerror";"noerror";"German";"babylab-potsdam"
"5040";"b7140";"191";"M";"HPP";"term";"1";"IDS";16;15,471;"noerror";"noerror";"German";"babylab-potsdam"
"5041";"b7140";"196";"M";"HPP";"term";"2";"training";-2;17,944;"noerror";"noerror";"German";"babylab-potsdam"
"5042";"b7140";"196";"M";"HPP";"term";"2";"training";-1;7,217;"noerror";"noerror";"German";"babylab-potsdam"
"5043";"b7140";"196";"M";"HPP";"term";"2";"IDS";1;16,177;"noerror";"noerror";"German";"babylab-potsdam"
"5044";"b7140";"196";"M";"HPP";"term";"2";"ADS";2;2,593;"noerror";"noerror";"German";"babylab-potsdam"
"5045";"b7140";"196";"M";"HPP";"term";"2";"IDS";3;2,225;"noerror";"noerror";"German";"babylab-potsdam"
"5046";"b7140";"196";"M";"HPP";"term";"2";"ADS";4;11,193;"noerror";"noerror";"German";"babylab-potsdam"
"5047";"b7140";"196";"M";"HPP";"term";"2";"ADS";5;2,924;"noerror";"noerror";"German";"babylab-potsdam"
"5048";"b7140";"196";"M";"HPP";"term";"2";"IDS";6;5,584;"noerror";"noerror";"German";"babylab-potsdam"
"5049";"b7140";"196";"M";"HPP";"term";"2";"IDS";7;2,479;"noerror";"noerror";"German";"babylab-potsdam"
"5050";"b7140";"196";"M";"HPP";"term";"2";"ADS";8;3,559;"noerror";"noerror";"German";"babylab-potsdam"
"5051";"b7140";"196";"M";"HPP";"term";"2";"ADS";9;1,986;"noerror";"noerror";"German";"babylab-potsdam"
"5052";"b7140";"196";"M";"HPP";"term";"2";"IDS";10;10,114;"noerror";"noerror";"German";"babylab-potsdam"
"5053";"b7140";"196";"M";"HPP";"term";"2";"ADS";11;1,666;"noerror";"noerror";"German";"babylab-potsdam"
"5054";"b7140";"196";"M";"HPP";"term";"2";"IDS";12;5,694;"noerror";"noerror";"German";"babylab-potsdam"
"5055";"b7140";"196";"M";"HPP";"term";"2";"IDS";13;10,752;"noerror";"noerror";"German";"babylab-potsdam"
"5056";"b7140";"196";"M";"HPP";"term";"2";"ADS";14;4,117;"noerror";"noerror";"German";"babylab-potsdam"
"5057";"b7140";"196";"M";"HPP";"term";"2";"ADS";15;2,61;"noerror";"noerror";"German";"babylab-potsdam"
"5058";"b7140";"196";"M";"HPP";"term";"2";"IDS";16;2,511;"noerror";"noerror";"German";"babylab-potsdam"
"5059";"b7145";"254";"F";"HPP";"term";"1";"training";-2;16,858;"noerror";"noerror";"German";"babylab-potsdam"
"5060";"b7145";"254";"F";"HPP";"term";"1";"training";-1;10,496;"noerror";"noerror";"German";"babylab-potsdam"
"5061";"b7145";"254";"F";"HPP";"term";"1";"IDS";1;11,185;"noerror";"noerror";"German";"babylab-potsdam"
"5062";"b7145";"254";"F";"HPP";"term";"1";"ADS";2;10,899;"noerror";"noerror";"German";"babylab-potsdam"
"5063";"b7145";"254";"F";"HPP";"term";"1";"ADS";3;10,833;"noerror";"noerror";"German";"babylab-potsdam"
"5064";"b7145";"254";"F";"HPP";"term";"1";"IDS";4;15,231;"noerror";"noerror";"German";"babylab-potsdam"
"5065";"b7145";"254";"F";"HPP";"term";"1";"ADS";5;13,544;"noerror";"noerror";"German";"babylab-potsdam"
"5066";"b7145";"254";"F";"HPP";"term";"1";"IDS";6;12,234;"noerror";"noerror";"German";"babylab-potsdam"
"5067";"b7145";"254";"F";"HPP";"term";"1";"ADS";7;4,151;"noerror";"noerror";"German";"babylab-potsdam"
"5068";"b7145";"254";"F";"HPP";"term";"1";"IDS";8;5,267;"noerror";"noerror";"German";"babylab-potsdam"
"5069";"b7145";"254";"F";"HPP";"term";"1";"ADS";9;3,781;"noerror";"noerror";"German";"babylab-potsdam"
"5070";"b7145";"254";"F";"HPP";"term";"1";"IDS";10;4,365;"noerror";"noerror";"German";"babylab-potsdam"
"5071";"b7145";"254";"F";"HPP";"term";"1";"IDS";11;10,013;"noerror";"noerror";"German";"babylab-potsdam"
"5072";"b7145";"254";"F";"HPP";"term";"1";"ADS";12;3,514;"noerror";"noerror";"German";"babylab-potsdam"
"5073";"b7145";"254";"F";"HPP";"term";"1";"IDS";13;3,042;"noerror";"noerror";"German";"babylab-potsdam"
"5074";"b7145";"254";"F";"HPP";"term";"1";"ADS";14;2,837;"noerror";"noerror";"German";"babylab-potsdam"
"5075";"b7145";"254";"F";"HPP";"term";"1";"IDS";15;6,744;"noerror";"noerror";"German";"babylab-potsdam"
"5076";"b7145";"254";"F";"HPP";"term";"1";"ADS";16;4,86;"noerror";"noerror";"German";"babylab-potsdam"
"5077";"b7145";"263";"F";"HPP";"term";"2";"training";-2;9,904;"noerror";"noerror";"German";"babylab-potsdam"
"5078";"b7145";"263";"F";"HPP";"term";"2";"training";-1;2,935;"noerror";"noerror";"German";"babylab-potsdam"
"5079";"b7145";"263";"F";"HPP";"term";"2";"IDS";1;9,035;"noerror";"noerror";"German";"babylab-potsdam"
"5080";"b7145";"263";"F";"HPP";"term";"2";"ADS";2;8,278;"noerror";"noerror";"German";"babylab-potsdam"
"5081";"b7145";"263";"F";"HPP";"term";"2";"ADS";3;8,794;"noerror";"noerror";"German";"babylab-potsdam"
"5082";"b7145";"263";"F";"HPP";"term";"2";"IDS";4;6,078;"noerror";"noerror";"German";"babylab-potsdam"
"5083";"b7145";"263";"F";"HPP";"term";"2";"ADS";5;4,129;"noerror";"noerror";"German";"babylab-potsdam"
"5084";"b7145";"263";"F";"HPP";"term";"2";"IDS";6;4,875;"noerror";"noerror";"German";"babylab-potsdam"
"5085";"b7145";"263";"F";"HPP";"term";"2";"ADS";7;4,391;"noerror";"noerror";"German";"babylab-potsdam"
"5086";"b7145";"263";"F";"HPP";"term";"2";"IDS";8;7,376;"noerror";"noerror";"German";"babylab-potsdam"
"5087";"b7145";"263";"F";"HPP";"term";"2";"ADS";9;6,637;"noerror";"noerror";"German";"babylab-potsdam"
"5088";"b7145";"263";"F";"HPP";"term";"2";"IDS";10;3,831;"noerror";"noerror";"German";"babylab-potsdam"
"5089";"b7145";"263";"F";"HPP";"term";"2";"IDS";11;18;"noerror";"noerror";"German";"babylab-potsdam"
"5090";"b7145";"263";"F";"HPP";"term";"2";"ADS";12;4,9;"noerror";"noerror";"German";"babylab-potsdam"
"5091";"b7145";"263";"F";"HPP";"term";"2";"IDS";13;6,54;"noerror";"noerror";"German";"babylab-potsdam"
"5092";"b7145";"263";"F";"HPP";"term";"2";"ADS";14;3,082;"noerror";"noerror";"German";"babylab-potsdam"
"5093";"b7145";"263";"F";"HPP";"term";"2";"IDS";15;5,292;"noerror";"noerror";"German";"babylab-potsdam"
"5094";"b7145";"263";"F";"HPP";"term";"2";"ADS";16;6,301;"noerror";"noerror";"German";"babylab-potsdam"
"5095";"b7146";"220";"F";"HPP";"term";"1";"training";-2;17,313;"noerror";"noerror";"German";"babylab-potsdam"
"5096";"b7146";"220";"F";"HPP";"term";"1";"training";-1;16,121;"noerror";"noerror";"German";"babylab-potsdam"
"5097";"b7146";"220";"F";"HPP";"term";"1";"IDS";1;17,361;"noerror";"noerror";"German";"babylab-potsdam"
"5098";"b7146";"220";"F";"HPP";"term";"1";"ADS";2;13,669;"noerror";"noerror";"German";"babylab-potsdam"
"5099";"b7146";"220";"F";"HPP";"term";"1";"ADS";3;9,077;"noerror";"noerror";"German";"babylab-potsdam"
"5100";"b7146";"220";"F";"HPP";"term";"1";"IDS";4;14,082;"noerror";"noerror";"German";"babylab-potsdam"
"5101";"b7146";"220";"F";"HPP";"term";"1";"ADS";5;8,708;"noerror";"noerror";"German";"babylab-potsdam"
"5102";"b7146";"220";"F";"HPP";"term";"1";"IDS";6;3,06;"noerror";"noerror";"German";"babylab-potsdam"
"5103";"b7146";"220";"F";"HPP";"term";"1";"ADS";7;4,528;"noerror";"noerror";"German";"babylab-potsdam"
"5104";"b7146";"220";"F";"HPP";"term";"1";"IDS";8;5,938;"noerror";"noerror";"German";"babylab-potsdam"
"5105";"b7146";"220";"F";"HPP";"term";"1";"ADS";9;2,908;"noerror";"noerror";"German";"babylab-potsdam"
"5106";"b7146";"220";"F";"HPP";"term";"1";"IDS";10;15,111;"noerror";"noerror";"German";"babylab-potsdam"
"5107";"b7146";"220";"F";"HPP";"term";"1";"IDS";11;3,174;"noerror";"noerror";"German";"babylab-potsdam"
"5108";"b7146";"220";"F";"HPP";"term";"1";"ADS";12;5,805;"noerror";"noerror";"German";"babylab-potsdam"
"5109";"b7146";"220";"F";"HPP";"term";"1";"IDS";13;12,771;"noerror";"noerror";"German";"babylab-potsdam"
"5110";"b7146";"220";"F";"HPP";"term";"1";"ADS";14;2,625;"noerror";"noerror";"German";"babylab-potsdam"
"5111";"b7146";"220";"F";"HPP";"term";"1";"IDS";15;3,656;"noerror";"noerror";"German";"babylab-potsdam"
"5112";"b7146";"220";"F";"HPP";"term";"1";"ADS";16;10,958;"noerror";"noerror";"German";"babylab-potsdam"
"5113";"b7146";"230";"F";"HPP";"term";"2";"training";-2;15,266;"noerror";"noerror";"German";"babylab-potsdam"
"5114";"b7146";"230";"F";"HPP";"term";"2";"training";-1;18;"noerror";"noerror";"German";"babylab-potsdam"
"5115";"b7146";"230";"F";"HPP";"term";"2";"IDS";1;12,118;"noerror";"noerror";"German";"babylab-potsdam"
"5116";"b7146";"230";"F";"HPP";"term";"2";"ADS";2;17,288;"noerror";"noerror";"German";"babylab-potsdam"
"5117";"b7146";"230";"F";"HPP";"term";"2";"ADS";3;16,581;"noerror";"noerror";"German";"babylab-potsdam"
"5118";"b7146";"230";"F";"HPP";"term";"2";"IDS";4;4,716;"noerror";"noerror";"German";"babylab-potsdam"
"5119";"b7146";"230";"F";"HPP";"term";"2";"ADS";5;13,488;"noerror";"noerror";"German";"babylab-potsdam"
"5120";"b7146";"230";"F";"HPP";"term";"2";"IDS";6;10,622;"noerror";"noerror";"German";"babylab-potsdam"
"5121";"b7146";"230";"F";"HPP";"term";"2";"ADS";7;3,057;"noerror";"noerror";"German";"babylab-potsdam"
"5122";"b7146";"230";"F";"HPP";"term";"2";"IDS";8;6,166;"noerror";"noerror";"German";"babylab-potsdam"
